t_s,mode,wall,x_m,y_m,z_m,nose_x,nose_z,roll_rad,pitch_rad,heading_rad,desired_heading_rad,heading_error_rad,clearance_m,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,left_effort,right_effort,wp_x,wp_z
62.928,escape,north,-1.544960683728772,0.7479371360672166,9.534165863963306,-1.9632878626815744,9.57161411291289,-0.263837671697679,0.11995730616715496,-1.4815152650628376,-2.424639771808098,-0.9431245067452603,0.42838588708711,0.3379987548639335,-0.02401055861720989,0.19856713150399422,-0.10813069453613149,-0.34849716151491056,-0.4784030956880421,0.10907236463549946,0.21379317791527022,-4.8,5.8
62.944,escape,north,-1.5396209074756493,0.7475573100567695,9.53752058615476,-1.9582304540300548,9.571668024323897,-0.2583315550575054,0.11761086343112646,-1.4894030624693952,-2.424272651060371,-0.9348695885909759,0.4283319756761035,0.33373601582017054,-0.023739125652939574,0.20967013696585401,-0.11699507923768161,-0.35296791147180007,-0.5337720909920675,0.10472401282735629,0.2540763964812632,-4.8,5.8
62.96,escape,north,-1.534349352429932,0.7471774325959495,9.541030214428224,-1.953240873292965,9.571524373689552,-0.2527275953387239,0.11517299230386684,-1.498127244153635,-2.4239372870524374,-0.9258100428988023,0.42847562631044767,0.3294721903573263,-0.023742341301250934,0.219351767091507,-0.1251455279303082,-0.3585766276533792,-0.5859397807182666,0.10030231562061882,0.29635064213714124,-4.8,5.8
62.976,escape,north,-1.5291475854302181,0.7467927637639591,9.544682512524542,-1.9483099583876158,9.571194869958829,-0.2469953551159135,0.11266381025794935,-1.5076296685074941,-2.423632195682627,-0.9160025271751329,0.42880513004117127,0.32511043748212304,-0.024041801999402694,0.22826863101985348,-0.13230771145571169,-0.3657711237633818,-0.6346318774934752,0.09582068474531759,0.34025184135789144,-4.8,5.8
62.992,escape,north,-1.524018795963373,0.7463986418592504,9.548471347514031,-1.9434302624665925,9.570697947920277,-0.24110559434963705,0.11010990629949127,-1.5178511171441091,-2.4233569474492493,-0.9055058303051402,0.4293020520797235,0.3205493416778138,-0.02463261904428838,0.23680218684308887,-0.13812551284880906,-0.3744809938830283,-0.6797652783018083,0.09129253193147513,0.38541592061858077,-4.8,5.8
63.008,escape,north,-1.5189673862683857,0.7459907306322276,9.552394020155258,-1.9385958780219,9.570055529396283,-0.23503403814974985,0.10754418960383108,-1.5287327112196207,-2.423111748024468,-0.8943790368048474,0.42994447060371677,0.31571310593670654,-0.02549445168892343,0.24516704007671405,-0.14226554421684043,-0.3844244793721143,-0.7213231742244545,0.08673126890912201,0.43147880639419717,-4.8,5.8
63.024,escape,north,-1.513998424154849,0.7455651720690029,9.556449577017906,-1.9338020515543823,9.569291478052946,-0.22876266874209197,0.10500458062131637,-1.5402156057567689,-2.4228971298810715,-0.8826815241243027,0.43070852194705367,0.31056013209603933,-0.026597410201546347,0.25347230391551107,-0.14447012990064118,-0.3952650034813439,-0.7592674181380086,0.08215030740828609,0.4780764251597544,-4.8,5.8
63.04,escape,north,-1.5091170938295047,0.7451186924364486,9.560637690035506,-1.9290447842375282,9.56843094536195,-0.22227982832995338,0.10253231421426325,-1.5522398920306444,-2.4227137203012434,-0.870473828270599,0.4315690546380502,0.3050831453340204,-0.02790497703464317,0.26175706360000517,-0.14457286720218507,-0.4066821711933756,-0.7934979558753771,0.07756305915899528,0.5248447033902666,-4.8,5.8
63.056,escape,north,-1.5043281900405185,0.7446486864099569,9.564957883007384,-1.9243204960763713,9.567500100678341,-0.21557981554313985,0.10017025954772356,-1.5647433906171184,-2.4225620631482956,-0.8578186725311772,0.4324998993216589,0.29930648681162636,-0.029375376655735894,0.27001206074234607,-0.1424943471947698,-0.4183977686160325,-0.8238490869219439,0.07298293589127741,0.5714195675607475,-4.8,5.8
63.072,escape,north,-1.4996356217965272,0.7441532935363111,9.569408972663236,-1.9196257252931428,9.566525751391456,-0.20866241521767584,0.09796130832846789,-1.5776611932660263,-2.4224424715869755,-0.8447812783209492,0.4334742486085439,0.2932855152494647,-0.030962054602856757,0.2781931034907241,-0.1382373390521368,-0.4301735866037398,-0.8501358018959535,0.06842334933516045,0.6174369441462113,-4.8,5.8
63.088,escape,north,-1.4950422555840175,0.7436314601726877,9.573988787946513,-1.9149571973762054,9.56553647112428,-0.20153185971968196,0.09594771886097642,-1.5909222493065711,-2.4223549693871065,-0.8314327200805354,0.43446352887571926,0.2870853882818614,-0.03261458522646745,0.28623845520484953,-0.13182707823406598,-0.4418408189384163,-0.8719714069592419,0.06389771122067221,0.6625327596216716,-4.8,5.8
63.104,escape,north,-1.4905491484127786,0.7430830188438413,9.578693767323587,-1.9103112792249486,9.564560348203404,-0.1941970201158555,0.0941688387372864,-1.6044536789456092,-2.4222991253163735,-0.8178454463707643,0.43543965179659594,0.2808191982024303,-0.03427758305289538,0.2940612110670838,-0.1234137446118084,-0.45321705472896906,-0.8892412918118694,0.05941943327784063,0.7063429404621422,-4.8,5.8
63.12,escape,north,-1.48615556774675,0.7425087408980546,9.583518944415077,-1.9056842155664804,9.563626391573662,-0.1866706529607527,0.09266115517154637,-1.6181772738649882,-2.4222740574196826,-0.8040967835546944,0.4363736084263383,0.27459879162678846,-0.03589237161166729,0.30157356821809794,-0.11312775847130957,-0.4641598969125,-0.9016188772371657,0.05500192723669619,0.7485034131426128,-4.8,5.8
63.136,escape,north,-1.4818586521328283,0.7419103927750565,9.588457875318593,-1.9010719952171837,9.562764043762389,-0.1789690281417614,0.09145714186561674,-1.6320103387869778,-2.4222783759818554,-0.7902680371948776,0.43723595623761113,0.2685572258701022,-0.037396757687377685,0.30868318146975476,-0.10115545797696449,-0.4745379465805554,-0.908833045870734,0.05065860482726148,0.7886501041381477,-4.8,5.8
63.152,escape,north,-1.4776532326130578,0.7412907669881545,9.593502667460758,-1.8964703459574301,9.562003055242712,-0.17111165676516507,0.0905845485103049,-1.6458658919735143,-2.422310164187975,-0.7764442722144609,0.43799694475728757,0.26283871998565284,-0.03872661168137411,0.3152995088853076,-0.08771216913115848,-0.48421986696721353,-0.9106257566726216,0.046402877779567045,0.8264189399237348,-4.8,5.8
63.168,escape,north,-1.4735317248857491,0.7406536912344205,9.59864407331955,-1.8918747598272943,9.56137337281772,-0.16312100023313045,0.09006574413830262,-1.6596529717325241,-2.422366977919702,-0.7627140061871778,0.4386266271822805,0.2575942329567925,-0.03981723460837982,0.32133786617453214,-0.0730397454543663,-0.493071283011479,-0.9067571408457475,0.04224815782364081,0.8614458469743886,-4.8,5.8
63.184,escape,north,-1.469484315404713,0.7400040242568263,9.603871701665774,-1.8872806619089402,9.560904122635534,-0.15502215276386758,0.08991673587673252,-1.6732793849962908,-2.4224459045684363,-0.7491665195721455,0.43909587736446554,0.25296309256476207,-0.04060418609963505,0.3267267716390828,-0.05742864506587465,-0.5009504048813066,-0.8971566054627351,0.03820785668951061,0.8933667517651228,-4.8,5.8
63.2,escape,north,-1.4654979611769887,0.7393475179721314,9.609173927958278,-1.8826829409023422,9.560628148620046,-0.14684225501478512,0.09014842436810643,-1.6866404438570597,-2.422543405889321,-0.7359029620322612,0.4393718513799545,0.24914713923277348,-0.04103164279343547,0.3313891432814582,-0.041079810511562606,-0.507735168116643,-0.8810474457838602,0.034295386107204354,0.9218175807709511,-4.8,5.8
63.216,escape,north,-1.4615583951227784,0.7386908793153332,9.614538331841011,-1.878077132363396,9.560574070264655,-0.13861129411170287,0.09076327640969158,-1.699638840856306,-2.4226556766360057,-0.7230168357796998,0.43942592973534467,0.24622287838814932,-0.04103991604988835,0.33527524267089237,-0.024384043549130558,-0.5132070816368726,-0.8588838189466609,0.030524157806749913,0.9464342604668874,-4.8,5.8
63.232,escape,north,-1.4576489409198492,0.7380415058953849,9.619951929597672,-1.8734587053922633,9.560772205287774,-0.13036004537454046,0.09175688771400518,-1.7121708987257287,-2.4227785008320577,-0.710607602106329,0.4392277947122256,0.2443408876830702,-0.0405858387467697,0.33834985979126925,-0.007640836578045519,-0.5172560102830518,-0.8302638992691651,0.026907583518175182,0.9668527173279459,-4.8,5.8
63.248,escape,north,-1.4537513450986879,0.7374073826351993,9.625401238223969,-1.8688236105210974,9.56125285962319,-0.12212054772746607,0.09311705083488168,-1.7241307074274352,-2.4229073859626964,-0.6987766785352612,0.43874714037680995,0.2435997388225768,-0.03963270376159442,0.34058178914354537,0.00880286087350918,-0.519707972618392,-0.7950334174519836,0.023459074971508065,0.9827088778291404,-4.8,5.8
63.264,escape,north,-1.4498462340662037,0.736796875700824,9.630872482085776,-1.864168525463874,9.562046332614925,-0.1139255089628229,0.09482345293485717,-1.7354105530293131,-2.4230376591678935,-0.6876271061385804,0.43795366738507546,0.2440694395302623,-0.03815668339846164,0.34195274136291637,0.02458051708550238,-0.5203957493261007,-0.753059556436802,0.020192043896778297,0.9936386684454795,-4.8,5.8
63.28,escape,north,-1.4459136943203221,0.7362185065466187,9.636351774421227,-1.8594911622177803,9.563182941934116,-0.10580765402512163,0.09684736452643125,-1.7459012993771026,-2.4231645776920696,-0.677263278314967,0.4368170580658841,0.24578373411759508,-0.03614807213783127,0.34245577096569707,0.03930058892679812,-0.5191638618043221,-0.7042286121638086,0.017119902024009922,0.9992780156519909,-4.8,5.8
63.296,escape,north,-1.4419339591937133,0.7356807069441634,9.641825291029463,-1.8547906151368774,9.564693056241225,-0.0977988816914265,0.09915128404480288,-1.7554928005063226,-2.4232834532630028,-0.6677906527566801,0.4353069437587749,0.24873344541304965,-0.03361247515345032,0.3420947880147698,0.05253701508237469,-0.5158823877346855,-0.6484498420600064,0.014256061083232758,0.159956429340656,-4.8,5.8
63.312,escape,north,-1.4378904748904562,0.7351911670219827,9.647279943842548,-1.850068865759636,9.566601730547424,-0.08992828699902915,0.10168826693620905,-1.7640886939447402,-2.4233901906102266,-0.6593014966654864,0.4333982694525762,0.252717768953571,-0.030596245136297252,0.34091580081784456,0.06378765327269871,-0.5105165757832903,-0.586562666005116,0.011613932804474718,0.1596128934643222,-4.8,5.8
63.328,escape,north,-1.4337830570010592,0.7347540620019033,9.65270661101883,-1.845336902947258,9.568900693048246,-0.08221456065000614,0.10440274113758577,-1.7716826413585813,-2.4234836359063063,-0.651800994547725,0.43109930695175436,0.25671361808730553,-0.027319063754967624,0.3391666985176583,0.0724668193551065,-0.5034950296652662,-0.524216254919518,0.009206928917763708,0.15893867461948397,-4.8,5.8
63.344,escape,north,-1.429616796678431,0.7343701152531158,9.658100987885707,-1.8406077623520332,9.571576851746245,-0.07465838725347429,0.10723955012714506,-1.7782919062536124,-2.423564036459788,-0.6452721302061755,0.4284231482537546,0.2603912701642627,-0.023996671799219747,0.3371485541798099,0.07839030379975566,-0.49582107516721047,-0.462963421424988,0.007048461153127583,0.1579471845361692,-4.8,5.8
63.36,escape,north,-1.425397904787427,0.7340380940784598,9.6634615109026,-1.835893601435211,9.574617360652567,-0.0672496751875274,0.11014491063428399,-1.7839402217989249,-2.423632154862109,-0.6396919330631841,0.4253826393474327,0.2636807431877547,-0.020751323415999622,0.3350326885558168,0.08148313156996162,-0.4880836951618398,-0.40325170049221765,0.005151941240594269,0.15665183494440582,-4.8,5.8
63.376,escape,north,-1.4211327483944125,0.733755614811879,9.668787841543814,-1.8312049222044946,9.578008921817515,-0.059973851344385036,0.11306724806438562,-1.7886558972732742,-2.423688929883687,-0.6350330326104126,0.4219910781824847,0.26657227456340543,-0.017654954161295883,0.33289566507588947,0.08178594107901807,-0.4805176492301702,-0.34537721249119613,0.003530780910191602,0.15506603757422163,-4.8,5.8
63.392,escape,north,-1.416827419391391,0.7335195259568296,9.674080096180717,-1.8265503627187227,9.581737745597747,-0.05281559376367639,0.1159586562451555,-1.7924700916459377,-2.423735313477247,-0.6312652218313093,0.4182622544022525,0.2690830626888464,-0.014755553440588449,0.33076591480640516,0.07947304614728881,-0.47317025661879114,-0.2895081141395872,0.002198391891947509,0.1532032041556446,-4.8,5.8
63.408,escape,north,-1.4130861702556945,0.7334298719787595,9.67174004202548,-1.8224441651758965,9.577793078291084,-0.060736716634154975,0.11509479433273608,-1.7963881686606797,-2.4228882824445486,-0.6265001137838688,0.4222069217089164,0.23382807098103336,-0.005603373629376596,-0.14625338470235655,0.056415292358845084,0.4915011018881961,-0.1878129557228223,0.0011681859158903585,0.15107674641870392,-4.8,5.8
63.424,escape,north,-1.408731948859046,0.7333374644894888,9.671980817435637,-1.8178406833202212,9.576954276997844,-0.0622719844212067,0.11530980775846944,-1.7990262137724795,-2.4222823685227537,-0.6232561547502742,0.42304572300215604,0.2721388372905285,-0.005775468079423762,0.015048463134839929,0.03453750022172228,0.08985170350298083,-0.15384818087409896,0.00045357471204683365,0.14870007609342492,-4.8,5.8
63.44,escape,north,-1.4039327314900556,0.7332459584971369,9.674110788282043,-1.8128897143600877,9.578433277017169,-0.05984236529941024,0.11633369424184331,-1.8006177012921,-2.421854002605941,-0.6212363013138409,0.42156672298283127,0.2999510855618974,-0.0057191245219885304,0.13312317790033595,0.028078317061626838,-0.16142364157890793,-0.11701639049281945,6.797001044553497e-05,0.14608660490983666,-4.8,5.8
63.456,escape,north,-1.3989934141721474,0.7331661313744513,9.677531705080698,-1.8078866759369228,9.581582236695704,-0.05500057407757235,0.11786360693758345,-1.8012827548563175,-2.4215710811486764,-0.6202883262923589,0.41841776330429603,0.3087073323692559,-0.004989195167848511,0.21380729991597874,0.024536739845951314,-0.31442890334034357,-0.07692046023030992,0.00040718281617977987,0.14324974459796708,-4.8,5.8
63.472,escape,north,-1.3946970269103511,0.7332067960844304,9.674106008040129,-1.803512243673616,9.577824553217278,-0.0637973599255006,0.11582577550941146,-1.8020947469741302,-2.4205069255555003,-0.6184121785813701,0.4221754467827221,0.2685242038622614,0.002541544373692266,-0.21410606503557816,0.0009779048047662102,0.5607100251197482,0.013345964072618136,0.005359625673143349,0.14020290688784404,-4.8,5.8
63.488,escape,north,-1.390134927680874,0.7332527632091468,9.673659174656697,-1.799005081618816,9.577611284420817,-0.0658120985233877,0.11505125131712125,-1.801523464696161,-2.4197857883430616,-0.6182623236469005,0.4223887155791832,0.285131201842318,0.0028729452947739305,-0.027927086464474837,-0.018482340733627887,0.13284391850690408,0.050209039382515294,0.01564802113080322,0.13695950350949543,-4.8,5.8
63.504,escape,north,-1.3852085335742204,0.7332952588525122,9.675228489086864,-1.794246633670453,9.579898364416515,-0.06380666464927812,0.1151792753256523,-1.7997683402607803,-2.4192706178556165,-0.6195022775948362,0.42010163558348523,0.3078996316658658,0.0026559777103399647,0.09808215188540428,-0.02057620835497874,-0.12305859917887796,0.09529863335469588,0.030908295664173302,0.1335329461929491,-4.8,5.8
63.52,escape,north,-1.380156279034819,0.7333342881006127,9.678209021926826,-1.7894665040217923,9.58405415099009,-0.05922796171387081,0.11591287699585426,-1.7968960843041946,-2.4189186224051347,-0.6220225381009401,0.41594584900991016,0.3157659087125901,0.002439328006281524,0.18628330249755065,-0.019454660453863782,-0.28727743554172264,0.14652383493621923,0.050776375748267516,0.12993664666823296,-4.8,5.8
63.536,escape,north,-1.3757697498920387,0.73346895708856,9.674447467631587,-1.785355758037025,9.581499622407208,-0.06800550459683043,0.11331804365934389,-1.7939481532003443,-2.417801195955249,-0.6238530427549045,0.41850037759279246,0.27415807142376314,0.008416811746701086,-0.2350971434523666,-0.03670858075291203,0.5674338195899784,0.24698652107714458,0.07488818785809977,0.12618401666537493,-4.8,5.8
63.552,escape,north,-1.3715153791404888,0.7336446920092792,9.670104205578502,-1.7814790096786568,9.5788363490464,-0.07698337100112466,0.11032889585781,-1.7898483738584983,-2.4166283396925925,-0.6267799658340942,0.4211636509536003,0.2658981719718664,0.010983432544948463,-0.27145387831781637,-0.05998614554254668,0.5850148094804851,0.31885271041199326,0.10287965846866613,0.12228846791440523,-4.8,5.8
63.568,escape,north,-1.3670675711108815,0.733800285465969,9.669046958780129,-1.7775391364294277,9.580091385233878,-0.07906432648250507,0.10883924651001192,-1.7842116657424159,-2.415849147317169,-0.631637481574753,0.41990861476612196,0.27798800185045397,0.009724591043116196,-0.06607792489828052,-0.06319794802667354,0.14624518812213155,0.3665192815879808,0.1343867140550142,0.11826341214534708,-4.8,5.8
63.584,escape,north,-1.3625386752687825,0.7339864228232844,9.666426449009595,-1.7735753042628755,9.580119498969797,-0.08419903763555928,0.10672144584759763,-1.7777634906723914,-2.4148581691165987,-0.6370946784442073,0.41988050103020313,0.28305599013118987,0.011633584832212813,-0.16378186065830452,-0.06287930403474053,0.33965511050698693,0.43753470364729097,0.1690452810921423,0.11412226108823065,-4.8,5.8
63.6,escape,north,-1.3581367027142617,0.734207261492765,9.662726376645786,-1.7697981310691597,9.579450519371273,-0.09114315245461531,0.10423971424647081,-1.7703948600470205,-2.413747113943529,-0.6433522538965086,0.4205494806287273,0.27512328465754987,0.013802416842541456,-0.2312545227380774,-0.06478175106231107,0.4540279281870393,0.5062368831298377,0.20649128605506425,0.10987842647308384,-4.8,5.8
63.616,escape,north,-1.3536041596500297,0.7344122455364094,9.661977654470853,-1.7659751919060336,9.582289940511185,-0.09203790625711901,0.10310331394873472,-1.761686172443329,-2.412997109106739,-0.65131093666341,0.41771005948881523,0.2832839415144954,0.012811502727773965,-0.04679513593334164,-0.05888516138127997,0.06834502685624866,0.5500836780301837,0.24636065541879407,0.10554532002993451,-4.8,5.8
63.632,escape,north,-1.3490975982044513,0.7346499388093365,9.659524917171307,-1.7621966538651552,9.5837016343867,-0.09630954288763438,0.10146004274032364,-1.7523232579039074,-2.412032231850315,-0.6597089739464075,0.4162983656133008,0.28166009034864486,0.014855829557947065,-0.15329608122159308,-0.05176127192598593,0.2800089071231376,0.6124464077363087,0.28828931565834554,0.10113635348881057,-4.8,5.8
63.648,escape,north,-1.3447825737517825,0.7349281449666168,9.655874676690331,-1.7586265413516895,9.584228528983932,-0.10263038643161364,0.09956100946237638,-1.7422207491847292,-2.4109410155947346,-0.6687202664100054,0.41577147101606826,0.2696890282918028,0.01738788483001974,-0.22814003006103217,-0.047840768364873755,0.4077987345175217,0.6710535248859881,0.3319131932487328,0.09666493857973991,-4.8,5.8
63.664,escape,north,-1.3407170658677376,0.7352423358814278,9.65145267863728,-1.7553131811258873,9.584295689329755,-0.11009368257369923,0.0976288036309959,-1.7313832376895255,-2.409786118722286,-0.6784028810327607,0.41570431067024494,0.25409424275279746,0.019636932175685948,-0.2763748783156447,-0.04239821218364995,0.477774945407832,0.7232684837224324,0.3768682146649696,0.09214448703275042,-4.8,5.8
63.68,escape,north,-1.336884288961019,0.7355862337776902,9.646563091327351,-1.7522266232156072,9.584187251646028,-0.11814645320976039,0.09583207659944379,-1.719861668255564,-2.408603939125387,-0.688742270869823,0.41581274835397153,0.2395485566699071,0.021493618516395026,-0.30559920687056824,-0.033702479064864954,0.5122826633740729,0.768716427196357,0.4227903063820699,0.08758841057786995,-4.8,5.8
63.696,escape,north,-1.3332460351934305,0.7359571287919806,9.641397214758577,-1.7493149703859496,9.584067979914884,-0.1264710564281698,0.09428125489492513,-1.707721965450435,-2.4074134063362744,-0.6996914408858395,0.41593202008511554,0.22739086047428114,0.02318093839314994,-0.32286728554838773,-0.022126336680273813,0.5264794799073071,0.8081253490477709,0.46931539487501955,0.08301012094512915,-4.8,5.8
63.712,escape,north,-1.329768666262886,0.7363558984858474,9.63606616200674,-1.7465314459987165,9.584020168627195,-0.13489418368650136,0.0930411372878558,-1.6950347190340465,-2.406223873305488,-0.7111891542714417,0.41597983137280536,0.21733555815903235,0.024923105866669407,-0.33319079698977117,-0.00859860564534938,0.5297831588722399,0.8422013941727249,0.5160794066188884,0.07842302986455042,-4.8,5.8
63.728,escape,north,-1.326429163766295,0.7367853219520394,9.630631876759685,-1.7438408194940271,9.584075355598484,-0.14332627636680867,0.09214560277702134,-1.6818734598422331,-2.4050399345765,-0.723166474734267,0.41592464440151566,0.20871890603693036,0.02683896663700355,-0.3396428279410209,0.006014926436133697,0.5277064553333067,0.8713206471283155,0.5627182680886628,0.07384054906616436,-4.8,5.8
63.744,escape,north,-1.3232132266270622,0.737248568846241,9.625128416450629,-1.7412177482023627,9.584235630502445,-0.15172449419010672,0.09160873104553822,-1.6683145927844945,-2.4038638673905672,-0.7355492746060728,0.41576436949755546,0.2009960712020583,0.028952930887604734,-0.34396626931600266,0.02104371032563595,0.5233442979447427,0.8956022573396459,0.6088679057593565,0.06927609027999887,-4.8,5.8
63.76,escape,north,-1.3201119368203358,0.7377482683260975,9.619574668493188,-1.7386435907031241,9.584485429428515,-0.16007147871380015,0.09143168506183448,-1.654439630893158,-2.4026967780006903,-0.7482571471075323,0.4155145705714851,0.1938306129203969,0.031231217491033015,-0.3471092473400042,0.035973912763341616,0.5183912663234232,0.9148799650891182,0.6541642461059833,0.06474306523608186,-4.8,5.8
63.776,escape,north,-1.3171184591539629,0.738285965774454,9.61398132056472,-1.7361035017424378,9.584800263573346,-0.1683632775579691,0.09160799492390542,-1.6403310546822025,-2.401539020741854,-0.7612079660596516,0.4151997364266542,0.18709235414830866,0.03360609052228535,-0.3495842455292217,0.050475235812376736,0.513729704903002,0.9291662196428198,0.6982432156035574,0.06025488566444118,-4.8,5.8
63.792,escape,north,-1.314226247683055,0.7388618858963696,9.608354674166733,-1.7335846921607219,9.585149178152392,-0.17660329807426262,0.09212538963091264,-1.626075657283478,-2.40039043043857,-0.7743147731550919,0.41485082184760813,0.1807632169317377,0.03599500761972269,-0.35166539987422324,0.0642596110616669,0.5098317980401477,0.9382251673891542,0.7407407407270926,0.05582496329510473,-4.8,5.8
63.808,escape,north,-1.311427707121962,0.739474762738986,9.602698644679982,-1.7310753137461365,9.585497300122013,-0.18479846983936352,0.09296775751168385,-1.611763367267334,-2.3992503881653064,-0.7874870208979725,0.41450269987798727,0.174908785068317,0.038304802663531236,-0.35350184292194253,0.07712302649893572,0.5069005500385457,0.9418707724390056,0.7812927479516029,0.0514667098581004,-4.8,5.8
63.824,escape,north,-1.3087134302482728,0.7401217610679979,9.597015752448868,-1.7285638363732003,9.585806984598051,-0.19295750792141475,0.09411599102684828,-1.5974870382347546,-2.398117840102594,-0.8006308018678396,0.4141930154019491,0.16964230460558063,0.0404373955632409,-0.3551807644446817,0.08889814755078786,0.5050099013537359,0.9399197466611865,0.8195351637521021,0.04719353708345608,-4.8,5.8
63.84,escape,north,-1.3060718031401015,0.7407984274930138,9.59130760560106,-1.7260387494209684,9.586038447079678,-0.20108999280904344,0.0955484222226609,-1.5833422714428744,-2.3969913036899726,-0.8136490322470982,0.41396155292032155,0.16510169426071095,0.04229165156349903,-0.3567591779880551,0.099438720529694,0.5041597702104365,0.9321946089947775,0.8551039146035834,0.043018856701202084,-4.8,5.8
63.856,escape,north,-1.3034889246560746,0.7414986752740448,9.585575142028578,-1.7234885305669887,9.58615049815897,-0.20920579064305436,0.09724116563050755,-1.5694264308178834,-2.3958688876509306,-0.8264424568330473,0.41384950184103,0.16142990525168951,0.04376548631443519,-0.3582789732801458,0.10861905880933119,0.5043000317964619,0.9185762111404512,0.8876349269811041,0.03895608044136134,-4.8,5.8
63.872,escape,north,-1.3009481980286643,0.7422148317646137,9.579818539783155,-1.720901245566149,9.58609849710619,-0.21731584887055697,0.09916713884171856,-1.5558434902497889,-2.3947482219122302,-0.8389047316624414,0.41390150289380934,0.15879541421313986,0.04475978066055241,-0.35978764033896365,0.11625547985855174,0.5054180399062426,0.8986471758120046,0.9167641273596556,0.03501862003396422,-4.8,5.8
63.888,escape,north,-1.2984312817467485,0.7429376791291855,9.574037674551155,-1.7182654463119789,9.585839126318417,-0.22543020087851812,0.10129778655279452,-1.5426939333051226,-2.3936266534443753,-0.8509327201392527,0.41416087368158294,0.15730726761973896,0.045177960285740566,-0.3613040769999991,0.12227555012693014,0.5073665629420862,0.8726093081465423,0.9421274422142518,0.03121988720903868,-4.8,5.8
63.904,escape,north,-1.2959178207081592,0.7436566328009668,9.568231788964205,-1.7155697669703391,9.58532693442613,-0.23355948796545795,0.10360187492205833,-1.530082352334738,-2.3925011644534306,-0.8624188121186926,0.4146730655738704,0.15709131491182576,0.044934604486333525,-0.36286784918436743,0.12653606116901492,0.5100858071099255,0.840198527088803,0.9633607980199068,0.027573293696612513,-4.8,5.8
63.92,escape,north,-1.2933859605807898,0.7443598879997531,9.562399708558685,-1.7128032758914162,9.584515666996577,-0.24171441319702755,0.1060457244446942,-1.5181149182203513,-2.3913684742446533,-0.873253556024302,0.41548433300342325,0.15824125796058303,0.043953449924141214,-0.36450502534504364,0.12891488473774668,0.5134763419608931,0.8013050418048745,0.9801001212516345,0.024092251226713657,-4.8,5.8
63.936,escape,north,-1.2908128663016083,0.7450346957324804,9.556539994139918,-1.7099557469000426,9.58335874958544,-0.2499055172675519,0.10859335125213908,-1.506898674645076,-2.3902251334483036,-0.8833264588032275,0.41664125041456046,0.16081839244884752,0.04217548329545953,-0.36623215117294255,0.1293060041187303,0.5174228812067624,0.7558609733339191,0.9919813383844486,0.020790171529369985,-4.8,5.8
63.952,escape,north,-1.2881753014074246,0.7456676759791784,9.550651124005814,-1.7070179242601538,9.581809706801675,-0.25814291054487243,0.11120666869665359,-1.4965410048909782,-2.389067631021188,-0.8925266261302098,0.41819029319832524,0.1648478058864722,0.039561265418622205,-0.3680543833814656,0.12762421065168403,0.5217957118979712,0.7038289333248349,0.998640375893363,0.017680466334609388,-4.8,5.8
63.968,escape,north,-1.285450277687904,0.7462451937021793,9.544731726285878,-1.7039817875855434,9.579822682710605,-0.2664359095769235,0.11384582437510965,-1.4871489193980365,-2.387892518089501,-0.9007435986914645,0.42017731728939545,0.17031398247003995,0.03609485768756019,-0.36996235749602735,0.12381443594542418,0.5264497079833476,0.6452122005726667,0.15998293928185567,0.014776547372459757,-4.8,5.8
63.984,escape,north,-1.2821202266565765,0.7467239024513346,9.542233556982756,-1.70031818381552,9.581098304866751,-0.26812401450613016,0.11561663883535778,-1.4781286421882367,-2.387086901768018,-0.9089582595797814,0.4189016951332487,0.20812818945795813,0.02991929682219933,-0.15613558144516917,0.10101911837044741,0.11415145018145861,0.5758497649807642,0.15970289956487518,0.012091826372950507,-4.8,5.8
64.0,escape,north,-1.2784719099094748,0.7471498376042974,9.53811003099249,-1.6963609001028215,9.580167038436969,-0.27309517003282363,0.11766064390913109,-1.4704924888942934,-2.3860193540921433,-0.9155268651978499,0.4198329615630314,0.22801979669386574,0.026620947060178292,-0.2577203743916052,0.09742892231555211,0.3194613352405758,0.5134197478834406,0.15908966218000992,0.009639715066106317,-4.8,5.8
64.016,escape,north,-1.2748840680196691,0.7475077637853357,9.533045671226859,-1.6924943091834708,9.5777858821686,-0.2799014609240254,0.11984429353476315,-1.4640695164437656,-2.384834371273154,-0.9207648548293885,0.42221411783140006,0.22424011811285358,0.022370386314888385,-0.3165224853519541,0.09210145810794224,0.4342432002505655,0.451835810132313,0.15815663885728715,0.007433625181955464,-4.8,5.8
64.032,escape,north,-1.270896481222356,0.747758307384258,9.530927611471114,-1.688227465990045,9.57820180266283,-0.2810275392533988,0.12107687829945728,-1.4579996940625668,-2.3839866749707355,-0.9259869809081687,0.4217981973371696,0.24922417483207387,0.015658974932641304,-0.13237873473404263,0.06891964972376567,0.07788851125222224,0.3878226603278131,0.1569172413267351,0.005486968450527438,-4.8,5.8
64.048,escape,north,-1.2662486557871029,0.747908479265417,9.530501124077361,-1.6833146133145003,9.58005904041527,-0.279047279415804,0.12160776132605662,-1.4525257539557364,-2.3832725262892414,-0.930746772333505,0.4199409595847303,0.2904890897033148,0.009385742572442046,-0.02665546210954807,0.047121620162478874,-0.11821270509421145,0.32714074271316934,0.15538488131838266,0.0038131566018510554,-4.8,5.8
